Image,Original Name,Word Count Range,Article Number,Image Sequence,Font Size,Blur Level,Background Color,Gold Label,Response
468,40-60_16_02_base_18_blur-1.5.jpg,40-60,16,2,18,1.5,white,برطانوی وزارت داخلہ نے تارکین وطن کے خلاف گھیرا تنگ کرنے کا فیصلہ کرلیا۔ پاسپورٹ پھینک کر ملک بدری سے بچنے کی کوشش کرنے والوں کے خلاف کارروائی ہوگی۔ برطانوی وزیر داخلہ کا کہنا ہے کہ حکومت پناہ کی درخواستوں کے لیے ’’فاسٹ ٹریک‘‘  نظام بنانے کی کوشش کررہی ہے۔,"برطانوی وزارت داخلہ نے تارکین وطن کے خلاف غیر قانونی طور پر ملک بدری سے بچنے کی کوشش کرنے والوں کے خلاف کارروائی ہوئی۔ برطانوی وزیر داخلہ کا کہنا ہے کہ حکومت پناہ گزینوں کے لیے ""قانونی ٹریک"" نظام بنانے کی کوشش کر رہی ہے۔"
469,40-60_16_03_base_24.jpg,40-60,16,3,24,0,white,برطانوی وزارت داخلہ نے تارکین وطن کے خلاف گھیرا تنگ کرنے کا فیصلہ کرلیا۔ پاسپورٹ پھینک کر ملک بدری سے بچنے کی کوشش کرنے والوں کے خلاف کارروائی ہوگی۔ برطانوی وزیر داخلہ کا کہنا ہے کہ حکومت پناہ کی درخواستوں کے لیے ’’فاسٹ ٹریک‘‘  نظام بنانے کی کوشش کررہی ہے۔,"برطانوی وزارت داخلہ نے تارکین وطن کے خلاف گھیرا تنگ کرنے کا فیصلہ کر لیا، پاسپورٹ پھینک کر ملک بدری سے بچنے کی کوشش کرنے والوں کے خلاف کارروائی ہو گی۔ برطانوی وزیر داخلہ کا کہنا ہے کہ حکومت پناہ کی درخواستوں کے لیے ""فاسٹ ٹریک"" نظام بنانے کی کوشش کر رہی ہے۔"
470,40-60_17_01_base_12.jpg,40-60,17,1,12,0,white,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ، سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں ہوگا، امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدہ
471,40-60_17_02_base_18.jpg,40-60,17,2,18,0,white,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ ہے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب امریکا سیکیورٹی معاہدہ چاہتے ہیں۔
472,40-60_17_02_base_18_bg-light_yellow.jpg,40-60,17,2,18,0,light_yellow,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ ہے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دو طرفہ معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب امریکا سیکیورٹی معاہدہ کرنا چاہتے ہیں۔
473,40-60_17_02_base_18_bg-slate_gray.jpg,40-60,17,2,18,0,slate_gray,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,"امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ 
امریکا سعودی عرب معاہدہ نہیں۔ بائیڈن کے دور میں ہی معاہدہ دفاعی معاہدہ چاہتے ہیں۔"
474,40-60_17_02_base_18_blur-0.75.jpg,40-60,17,2,18,0.75,white,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکی سعودی عرب ممکنہ سیکیورٹی معاہدہ دو دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب امریکی سیکیورٹی معاہدہ چاہتے ہیں۔
475,40-60_17_02_base_18_blur-1.5.jpg,40-60,17,2,18,1.5,white,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدے کے دوران سعودی عرب دو دفاعی معاہدے چاہتا ہے۔
476,40-60_17_03_base_24.jpg,40-60,17,3,24,0,white,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدے پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔,امریکا اور سعودی عرب کا ممکنہ سیکیورٹی معاہدہ پر تبادلہ خیال ہوا۔ امریکی میڈیا کے مطابق ممکنہ سیکیورٹی معاہدے میں اسرائیل شامل نہیں ہوگا۔ امریکا سعودی عرب ممکنہ سیکیورٹی معاہدہ دفاعی معاہدہ نہیں۔ بائیڈن کے دور میں ہی سعودی عرب اور امریکا سیکیورٹی معاہدہ چاہتے ہیں۔
477,40-60_18_01_base_12.jpg,40-60,18,1,12,0,white,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز اسپتال کے آئیسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق طیارے کو کراچی ایئرپورٹ پر مکمل ڈس انفیکٹ کیا گیا۔,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انسٹیٹیوٹ آف پبلک ہیلتھ کے آئسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق تیارے کو کراچی ایئرپورٹ پر مکمل طور پر ڈس انفیکٹ کیا گیا۔
478,40-60_18_02_base_18.jpg,40-60,18,2,18,0,white,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز اسپتال کے آئیسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق طیارے کو کراچی ایئرپورٹ پر مکمل ڈس انفیکٹ کیا گیا۔,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز ہسپتال کے آئسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق ڈس انفیکٹ کیا گیا۔
479,40-60_18_02_base_18_bg-light_yellow.jpg,40-60,18,2,18,0,light_yellow,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز اسپتال کے آئیسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق طیارے کو کراچی ایئرپورٹ پر مکمل ڈس انفیکٹ کیا گیا۔,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز ہسپتال کے آئسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق پرواز کو کراچی ایئرپورٹ پر مکمل ڈس انفیکٹ کیا گیا۔
